Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,B365AHH,B365AHA,B365AH,Country,Season
E3,2003-12-13,Barnsley,Sheffield Weds,1,1,D,1,1,D,P Taylor,10,6,5,3,8,2,5,6,2,1,1,1,2.0,3.25,3.25,1.95,3.25,3.6,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.1,3.1,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-12-13,Blackpool,Luton,0,1,A,0,1,A,M Warren,8,9,4,3,5,14,6,3,2,2,0,0,2.0,3.25,3.25,1.93,3.4,3.5,1.9,3.1,3.0,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,1.83,3.2,3.75,,,,,,,,,EN,2003/2004
E3,2003-12-13,Bournemouth,Grimsby,0,0,D,0,0,D,T Kettle,9,3,7,2,15,16,9,6,1,3,1,1,1.8,3.25,4.0,1.85,3.35,3.85,1.85,3.0,3.3,1.8,3.25,3.75,1.73,3.25,4.33,1.75,3.25,4.2,1.9,3.25,3.4,,,,,,,,,EN,2003/2004
E3,2003-12-13,Chesterfield,Tranmere,2,2,D,2,1,H,P Prosser,16,7,8,6,13,11,5,3,2,2,0,1,2.5,3.2,2.5,2.6,3.2,2.5,2.35,3.0,2.35,2.6,3.2,2.375,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,,,,,,,,,EN,2003/2004
E3,2003-12-13,Colchester,Oldham,2,1,H,0,0,D,J P Robinson,13,13,6,6,12,12,4,5,2,5,0,0,1.727,3.5,4.0,1.75,3.3,4.4,1.7,3.1,3.8,1.667,3.4,4.333,1.73,3.25,4.33,1.72,3.4,4.2,1.66,3.4,4.33,,,,,,,,,EN,2003/2004
E3,2003-12-13,Notts County,Wycombe,1,1,D,0,1,A,T Parkes,8,10,5,6,20,11,2,3,3,3,0,0,1.8,3.25,4.0,1.85,3.35,3.85,1.85,3.0,3.3,1.8,3.25,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.9,3.25,3.4,,,,,,,,,EN,2003/2004
E3,2003-12-13,QPR,Hartlepool,4,1,H,3,0,H,A Marriner,14,5,8,1,17,8,3,2,0,1,0,0,1.667,3.4,4.5,1.66,3.35,4.95,1.65,3.2,3.9,1.615,3.5,4.5,1.67,3.4,4.5,1.66,3.4,4.5,1.66,3.3,4.5,,,,,,,,,EN,2003/2004
E3,2003-12-13,Rushden & D,Bristol City,1,1,D,1,0,H,F Stretton,11,16,7,8,20,14,2,9,3,0,1,0,2.25,3.25,2.75,2.35,3.15,2.8,2.3,3.0,2.4,2.375,3.2,2.6,2.25,3.25,2.75,2.25,3.2,2.8,2.3,3.2,2.62,,,,,,,,,EN,2003/2004
E3,2003-12-13,Stockport,Brentford,1,1,D,0,0,D,M Pike,13,4,9,2,8,6,11,3,0,2,0,0,2.25,3.25,2.75,2.2,3.2,3.0,2.1,3.0,2.8,2.2,3.25,2.75,2.38,3.2,2.62,2.3,3.2,2.7,2.0,3.3,3.1,,,,,,,,,EN,2003/2004
E3,2003-12-13,Swindon,Plymouth,2,3,A,0,1,A,B Curson,16,9,9,5,11,14,13,6,2,2,1,0,2.5,3.2,2.5,2.55,3.15,2.55,2.35,3.0,2.35,2.6,3.2,2.375,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,,,,,,,,,EN,2003/2004
E3,2003-12-13,Wrexham,Peterboro,2,0,H,0,0,D,D Pugh,8,7,6,4,8,18,6,2,0,4,0,0,1.833,3.25,3.75,1.9,3.35,3.65,1.9,3.1,3.0,2.0,3.2,3.2,1.83,3.25,3.75,1.9,3.25,3.5,1.9,3.25,3.4,,,,,,,,,EN,2003/2004
E3,2003-12-20,Brentford,Swindon,0,2,A,0,0,D,G Salisbury,5,12,4,8,12,12,7,4,1,1,0,0,2.2,3.25,2.8,2.2,3.25,2.95,2.2,3.0,2.6,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.87,2.2,3.2,2.8,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-12-20,Bristol City,Stockport,1,0,H,0,0,D,S Tomlin,17,4,10,2,14,18,3,3,1,0,0,0,1.667,3.4,4.5,1.68,3.4,4.65,1.65,3.1,4.0,1.615,3.25,5.0,1.67,3.4,4.5,1.66,3.4,4.5,1.66,3.3,4.5,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-12-20,Hartlepool,Colchester,0,0,D,0,0,D,A Leake,17,6,13,4,7,8,9,3,0,1,0,1,2.1,3.25,3.0,1.95,3.3,3.5,2.0,3.0,2.9,1.909,3.2,3.5,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-12-20,Luton,Barnsley,0,1,A,0,0,D,P Armstrong,6,13,4,6,11,17,3,10,1,1,0,0,2.0,3.25,3.25,2.0,3.3,3.3,2.0,3.0,2.9,1.909,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-12-20,Oldham,QPR,2,1,H,0,1,A,C Boyeson,8,10,5,4,13,5,6,6,1,1,0,0,3.5,3.25,1.909,3.5,3.25,1.95,3.1,3.0,1.9,3.6,3.4,1.8,3.5,3.25,1.91,3.5,3.25,1.9,3.4,3.25,1.9,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-12-20,Peterboro,Rushden & D,3,1,H,0,0,D,R Olivier,15,4,9,1,11,14,9,11,0,3,0,0,2.4,3.2,2.6,2.4,3.25,2.65,2.35,2.9,2.45,2.25,3.2,2.75,2.38,3.2,2.62,2.37,3.2,2.62,2.6,3.1,2.4,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-12-20,Plymouth,Notts County,3,0,H,1,0,H,R Olivier,15,4,9,1,11,14,9,11,0,3,0,0,1.444,3.75,6.5,1.5,3.6,6.25,1.45,3.5,5.0,1.533,3.5,5.5,1.44,3.75,6.5,1.44,3.75,6.5,1.44,3.6,6.5,1.65,2.05,,,,,,,EN,2003/2004
E3,2003-12-20,Sheffield Weds,Chesterfield,0,0,D,0,0,D,L Mason,7,13,3,6,12,10,8,5,3,1,0,0,1.615,3.4,5.0,1.65,3.4,5.0,1.7,3.1,3.8,1.667,3.25,4.5,1.67,3.4,4.5,1.66,3.4,4.5,1.72,3.2,4.33,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-12-20,Tranmere,Brighton,1,0,H,0,0,D,M Clattenburg,5,11,0,4,13,10,3,3,2,3,0,0,2.375,3.2,2.625,2.4,3.25,2.65,2.35,3.0,2.35,2.2,3.2,2.8,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.1,2.6,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-12-20,Wycombe,Bournemouth,2,0,H,1,0,H,P Crossley,6,10,3,3,12,9,4,9,2,3,0,0,2.7,3.2,2.3,2.6,3.25,2.45,2.4,3.0,2.3,2.75,3.0,2.375,2.62,3.2,2.38,2.7,3.2,2.3,2.62,3.1,2.37,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-12-26,Blackpool,Tranmere,2,1,H,1,0,H,A Kaye,10,7,8,4,14,12,5,4,2,4,0,0,2.0,3.25,3.25,2.05,3.25,3.25,2.0,2.9,3.0,2.2,3.25,2.75,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-12-26,Bournemouth,Plymouth,0,2,A,0,2,A,R Beeby,11,7,4,4,13,11,7,6,2,1,0,0,2.75,3.25,2.25,2.75,3.25,2.35,2.6,3.0,2.2,2.6,3.2,2.375,2.62,3.2,2.38,2.62,3.2,2.37,2.6,3.1,2.4,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-12-26,Brentford,Bristol City,1,2,A,0,0,D,R Olivier,8,12,3,4,19,16,3,9,2,0,0,0,2.625,3.2,2.375,2.7,3.25,2.38,2.4,2.9,2.4,2.5,3.25,2.4,2.62,3.2,2.38,2.6,3.2,2.4,2.6,3.1,2.4,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-12-26,Brighton,Wycombe,4,0,H,2,0,H,A Hall,15,5,12,2,12,13,12,5,2,2,0,2,1.5,3.5,6.0,1.57,3.45,5.75,1.55,3.3,4.5,1.615,3.25,5.0,1.53,3.5,5.5,1.53,3.5,5.5,1.53,3.4,5.5,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-12-26,Chesterfield,Peterboro,2,1,H,0,1,A,C Webster,7,9,3,6,7,12,7,6,4,3,0,0,2.375,3.2,2.625,2.38,3.25,2.7,2.3,3.0,2.4,2.375,3.2,2.6,2.38,3.2,2.62,2.37,3.2,2.62,2.3,3.2,2.62,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-12-26,Colchester,Luton,1,1,D,1,1,D,J Ross,15,9,7,4,16,20,7,5,1,5,0,0,2.1,3.25,3.0,2.05,3.25,3.25,2.0,3.0,2.9,2.0,3.4,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-12-26,Grimsby,Oldham,3,3,D,1,2,A,G Salisbury,10,15,5,9,7,12,5,14,0,1,1,0,1.909,3.25,3.5,1.85,3.3,3.85,1.85,3.0,3.3,1.833,3.4,3.5,1.91,3.25,3.5,1.9,3.25,3.5,1.8,3.3,3.75,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-12-26,Hartlepool,Barnsley,1,2,A,1,1,D,M Halsey,15,9,4,3,9,14,7,2,1,1,0,0,2.25,3.25,2.75,2.3,3.25,2.8,2.3,2.9,2.5,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-12-26,Notts County,QPR,3,3,D,2,2,D,K Friend,7,7,5,5,9,15,9,7,1,3,0,0,3.5,3.25,1.909,3.4,3.25,2.0,2.8,3.0,2.1,3.0,3.4,2.0,3.5,3.25,1.91,3.5,3.25,1.9,3.0,3.0,2.2,1.95,1.75,,,,,,,EN,2003/2004
E3,2003-12-26,Rushden & D,Swindon,2,0,H,1,0,H,M Warren,10,7,9,7,13,8,4,5,0,3,0,1,2.2,3.25,2.8,2.2,3.25,2.95,2.2,2.9,2.7,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-12-26,Sheffield Weds,Port Vale,2,3,A,2,1,H,R Pearson,10,8,3,5,11,10,7,4,5,2,0,0,2.1,3.25,3.0,2.2,3.25,2.95,2.2,2.9,2.7,2.1,3.0,3.2,2.2,3.2,2.88,2.2,3.2,2.87,2.2,3.2,2.8,2.0,1.71,,,,,,,EN,2003/2004
E3,2003-12-26,Stockport,Wrexham,0,1,A,0,0,D,A Leake,11,9,6,4,10,11,8,5,1,3,0,0,2.4,3.2,2.6,2.42,3.25,2.6,2.3,3.0,2.4,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.25,2.5,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-12-28,Barnsley,Chesterfield,0,1,A,0,0,D,D Pugh,12,7,6,4,11,13,5,4,2,4,0,0,1.5,3.5,6.0,1.5,3.45,7.0,1.5,3.3,4.8,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.61,3.3,5.0,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-12-28,Bristol City,Bournemouth,2,0,H,1,0,H,C Penton,19,12,13,4,15,16,3,1,1,1,0,0,1.8,3.25,4.0,1.82,3.35,3.95,1.75,3.1,3.6,1.73,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.4,4.0,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-12-28,Luton,Notts County,2,0,H,1,0,H,L Probert,8,9,7,6,9,5,7,8,1,0,0,0,1.53,3.5,5.5,1.62,3.45,5.2,1.65,3.1,4.0,1.62,3.5,4.5,1.62,3.4,5.0,1.62,3.4,5.0,1.66,3.3,4.5,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-12-28,Oldham,Hartlepool,0,2,A,0,1,A,J Ross,13,8,4,7,11,8,8,7,3,0,0,0,2.3,3.2,2.7,2.32,3.25,2.75,2.3,3.0,2.4,2.2,3.25,2.75,2.4,3.2,2.6,2.4,3.2,2.6,2.37,3.1,2.62,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-12-28,Peterboro,Grimsby,0,0,D,0,0,D,A Penn,12,8,9,6,11,9,6,7,1,1,0,0,2.37,3.2,2.62,2.3,3.4,2.68,2.35,3.0,2.35,2.2,3.25,2.75,2.3,3.2,2.7,2.3,3.2,2.7,2.5,3.1,2.5,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-12-28,Plymouth,Brentford,2,0,H,0,0,D,P Prosser,18,7,12,2,16,12,10,4,2,2,0,1,1.44,3.75,6.5,1.5,3.65,6.25,1.45,3.5,5.0,1.44,3.6,6.5,1.44,3.75,6.5,1.44,3.75,6.5,1.4,3.75,7.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-12-28,Port Vale,Stockport,2,2,D,2,2,D,K Wright,9,6,8,5,9,9,8,7,3,2,0,0,1.61,3.4,5.0,1.68,3.4,4.7,1.7,3.1,3.8,1.67,3.4,4.33,1.67,3.4,4.5,1.67,3.4,4.5,1.72,3.4,4.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-12-28,QPR,Colchester,2,0,H,1,0,H,E Evans,8,3,5,1,19,8,10,3,0,0,0,1,1.57,3.4,5.5,1.59,3.45,5.4,1.6,3.2,4.2,1.62,3.5,4.5,1.62,3.4,5.0,1.62,3.4,5.0,1.61,3.5,4.5,1.65,2.05,,,,,,,EN,2003/2004
E3,2003-12-28,Swindon,Brighton,2,1,H,1,0,H,S Tanner,16,8,11,4,10,12,13,4,1,3,0,1,2.5,3.2,2.5,2.32,3.25,2.75,2.3,3.0,2.4,2.1,3.5,2.75,2.38,3.25,2.6,2.38,3.25,2.6,2.3,3.2,2.62,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-12-28,Tranmere,Sheffield Weds,2,2,D,0,2,A,N Miller,11,9,7,6,9,11,7,3,2,1,0,0,2.1,3.25,3.0,2.15,3.25,3.05,2.0,3.0,2.9,1.91,3.2,3.5,2.1,3.25,3.0,2.1,3.25,3.0,1.9,3.3,3.3,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-12-28,Wrexham,Blackpool,4,2,H,4,2,H,M Cooper,16,6,11,4,10,13,7,3,1,2,0,0,2.1,3.25,3.0,2.2,3.25,2.95,2.1,3.0,2.8,2.1,3.4,2.88,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1.95,1.75,,,,,,,EN,2003/2004
E3,2003-12-28,Wycombe,Rushden & D,0,2,A,0,2,A,P Danson,7,4,2,3,8,13,4,4,1,1,0,0,2.5,3.2,2.5,2.5,3.25,2.55,2.3,3.0,2.4,2.25,3.2,2.75,2.6,3.2,2.4,2.6,3.2,2.4,2.37,3.1,2.62,1.75,1.95,,,,,,,EN,2003/2004
E3,2004-01-03,Oldham,Brentford,1,1,D,0,1,A,N Miller,16,7,9,3,13,8,14,2,1,2,0,1,1.909,3.25,3.5,2.05,3.25,3.25,2.1,3.0,2.8,1.909,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1.85,1.85,,,,,,,EN,2003/2004
E3,2004-01-03,Plymouth,Chesterfield,7,0,H,6,0,H,K Hill,14,11,11,6,12,10,5,6,0,1,0,0,1.4,3.75,7.5,1.4,3.85,7.65,1.4,3.6,5.5,1.4,3.75,7.0,1.36,4.0,7.5,1.36,4.0,7.5,1.36,3.75,8.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2004-01-03,QPR,Rushden & D,1,0,H,1,0,H,A Butler,12,7,6,4,16,10,6,2,0,0,0,0,1.571,3.4,5.5,1.57,3.5,5.5,1.5,3.4,4.7,1.5,3.4,6.0,1.53,3.5,5.5,1.53,3.5,5.5,1.5,3.6,5.5,1.65,2.05,,,,,,,EN,2003/2004
E3,2004-01-03,Swindon,Bournemouth,2,1,H,1,1,D,J Ross,11,10,7,5,10,17,8,4,1,2,0,0,1.833,3.25,3.75,1.9,3.25,3.7,1.9,3.0,3.1,1.909,3.2,3.5,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.25,3.4,1.85,1.85,,,,,,,EN,2003/2004
E3,2004-01-03,Wrexham,Sheffield Weds,1,2,A,0,1,A,D Crick,14,6,6,3,6,14,10,4,0,3,0,0,1.909,3.25,3.5,2.05,3.25,3.25,2.0,3.0,2.9,1.8,3.25,3.75,1.91,3.25,3.5,1.9,3.25,3.5,2.1,3.2,3.0,1.79,1.9,,,,,,,EN,2003/2004
E3,2004-01-03,Wycombe,Grimsby,4,1,H,2,1,H,M Cooper,7,1,4,1,21,9,4,6,4,1,0,0,2.5,3.2,2.5,2.5,3.2,2.55,2.35,3.0,2.35,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.1,2.4,1.85,1.85,,,,,,,EN,2003/2004
E3,2004-01-06,Peterboro,Notts County,5,2,H,2,1,H,Phil Prosser,15,12,7,8,17,14,3,10,4,2,0,0,2.0,3.25,3.25,1.95,3.25,3.55,1.9,3.0,3.1,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.5,2.1,3.2,3.0,1.85,1.85,,,,,,,EN,2003/2004
E3,2004-01-10,Blackpool,QPR,0,1,A,0,1,A,A Bates,16,13,10,9,13,23,8,1,3,4,0,0,2.75,3.25,2.25,2.85,3.25,2.25,2.4,3.0,2.3,2.75,3.2,2.25,2.75,3.25,2.25,2.7,3.2,2.3,2.7,3.0,2.37,1.9,1.79,,,,,,,EN,2003/2004
E3,2004-01-10,Bournemouth,Port Vale,2,1,H,0,1,A,I Williamson,13,7,7,4,13,17,11,3,1,3,0,0,2.25,3.25,2.75,2.25,3.25,2.85,2.3,3.0,2.4,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.37,3.1,2.62,1.85,1.85,,,,,,,EN,2003/2004
E3,2004-01-10,Brentford,Tranmere,2,2,D,1,1,D,L Cable,12,13,6,9,13,14,4,9,1,1,1,0,2.37,3.2,2.62,2.3,3.25,2.75,2.3,3.0,2.4,2.5,3.25,2.4,2.38,3.2,2.62,2.3,3.2,2.7,2.37,3.1,2.62,1.95,1.75,,,,,,,EN,2003/2004
E3,2004-01-10,Brighton,Oldham,0,0,D,0,0,D,P Danson,11,6,6,3,11,12,6,4,1,1,0,0,1.57,3.4,5.5,1.57,3.5,5.5,1.5,3.4,4.7,1.57,3.5,5.0,1.57,3.4,5.5,1.57,3.4,5.5,1.5,3.4,6.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2004-01-10,Chesterfield,Wrexham,2,1,H,0,0,D,K Wright,11,9,7,5,10,13,5,11,1,0,0,0,2.7,3.2,2.3,2.75,3.25,2.3,2.4,3.0,2.3,2.5,3.25,2.4,2.75,3.25,2.25,2.75,3.25,2.25,2.6,3.1,2.4,1.85,1.85,,,,,,,EN,2003/2004
E3,2004-01-10,Colchester,Barnsley,1,1,D,1,0,H,C Penton,6,9,2,2,9,21,2,5,0,1,1,0,2.25,3.25,2.75,2.25,3.25,2.85,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.1,2.87,1.79,1.9,,,,,,,EN,2003/2004
E3,2004-01-10,Grimsby,Plymouth,0,0,D,0,0,D,E Evans,10,10,5,3,13,12,10,9,0,4,0,0,3.25,3.25,2.0,3.25,3.25,2.05,2.9,3.0,2.0,3.5,3.2,1.91,3.25,3.25,2.0,3.25,3.25,2.0,3.1,3.3,2.0,1.75,1.95,,,,,,,EN,2003/2004
E3,2004-01-10,Hartlepool,Peterboro,1,0,H,1,0,H,D Pugh,19,16,9,8,15,10,4,4,1,1,0,1,1.66,3.4,4.5,1.75,3.4,4.25,1.75,3.1,3.6,1.73,3.2,4.33,1.73,3.25,4.33,1.73,3.25,4.33,1.8,3.3,3.75,1.79,1.9,,,,,,,EN,2003/2004
E3,2004-01-10,Notts County,Bristol City,1,2,A,1,1,D,G Laws,12,9,4,6,15,11,5,3,3,0,0,0,3.0,3.25,2.1,3.0,3.2,2.2,2.8,3.0,2.1,2.75,3.2,2.25,3.0,3.25,2.1,3.0,3.25,2.1,2.87,3.1,2.2,1.9,1.79,,,,,,,EN,2003/2004
E3,2004-01-10,Rushden & D,Luton,2,2,D,1,2,A,S Tanner,14,13,7,10,12,15,6,2,1,3,0,0,2.25,3.25,2.75,2.25,3.25,2.85,2.1,3.0,2.8,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.2,2.8,2.1,3.2,3.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2004-01-31,Brighton,Plymouth,2,1,H,2,0,H,P Joslin,8,5,7,4,16,7,7,4,1,1,0,0,2.7,3.25,2.5,2.5,3.3,2.5,2.35,3.0,2.35,2.75,3.2,2.25,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.79,1.9,,,,,,,EN,2003/2004
E3,2004-01-31,Chesterfield,QPR,4,2,H,1,1,D,I Williamson,14,8,9,5,16,20,8,8,2,2,0,0,3.5,3.25,1.909,3.5,3.2,2.0,2.9,3.0,2.0,3.2,3.2,2.0,3.5,3.25,1.91,3.5,3.25,1.9,3.2,3.2,2.0,1.75,1.95,,,,,,,EN,2003/2004
E3,2004-01-31,Colchester,Tranmere,1,1,D,0,1,A,A Penn,22,5,6,3,8,12,12,5,2,4,0,1,2.1,3.25,3.0,2.1,3.3,3.1,2.1,3.0,2.8,2.2,3.25,2.75,2.0,3.25,3.25,2.0,3.25,3.25,2.2,3.2,2.8,1.95,1.75,,,,,,,EN,2003/2004
E3,2004-01-31,Notts County,Barnsley,1,1,D,1,0,H,E Ilderton,8,13,5,10,15,12,6,5,3,0,1,0,2.625,3.2,2.375,2.7,3.2,2.4,2.4,3.0,2.3,2.6,3.2,2.375,2.7,3.2,2.3,2.7,3.2,2.3,2.62,3.1,2.37,1.75,1.95,,,,,,,EN,2003/2004
E3,2004-01-31,Rushden & D,Oldham,4,1,H,2,0,H,R Pearson,18,20,13,10,7,11,9,9,1,2,0,0,1.909,3.25,3.5,1.91,3.3,3.65,2.0,3.0,2.9,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.71,2.0,,,,,,,EN,2003/2004
E3,2004-01-31,Stockport,Peterboro,2,2,D,2,2,D,M Fletcher,5,13,2,6,10,13,5,8,1,1,0,0,2.2,3.25,2.8,2.2,3.2,3.0,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.87,2.0,3.2,3.2,1.85,1.85,,,,,,,EN,2003/2004
E3,2004-02-07,Barnsley,Hartlepool,2,2,D,0,1,A,P Robinson,8,8,7,5,14,9,5,3,1,0,1,0,1.833,3.25,3.75,1.95,3.25,3.5,1.9,3.0,3.1,1.909,3.2,3.5,1.83,3.25,3.75,1.83,3.25,3.75,2.0,3.2,3.2,1.85,1.85,,,,,,,EN,2003/2004
E3,2004-02-07,Bristol City,Brentford,3,1,H,1,0,H,D Pugh,16,8,8,3,9,10,5,5,1,0,0,0,1.4,3.75,7.5,1.42,3.75,7.5,1.4,3.5,5.7,1.364,3.75,8.0,1.4,3.75,7.5,1.4,3.75,7.5,1.4,3.6,7.5,1.9,1.79,,,,,,,EN,2003/2004
E3,2004-02-07,Luton,Colchester,1,0,H,0,0,D,E Ilderton,12,10,5,5,9,14,4,4,1,1,0,0,1.8,3.25,4.0,1.8,3.3,4.1,1.8,3.0,3.5,1.833,3.2,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.8,3.3,3.75,1.75,1.95,,,,,,,EN,2003/2004
E3,2004-02-07,Peterboro,Chesterfield,0,2,A,0,0,D,G Laws,15,10,9,5,13,11,15,2,1,4,0,0,2.0,3.25,3.25,2.1,3.2,3.2,2.1,3.0,2.8,1.909,3.25,3.4,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2004-02-07,Plymouth,Bournemouth,0,0,D,0,0,D,B Knight,13,7,3,2,10,13,10,4,1,2,0,0,1.5,3.5,6.0,1.5,3.6,6.25,1.5,3.4,4.7,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.4,6.0,1.75,1.95,,,,,,,EN,2003/2004
E3,2004-02-07,Port Vale,Sheffield Weds,3,0,H,1,0,H,M Cooper,13,11,11,6,11,17,5,5,0,2,0,1,2.0,3.25,3.25,2.1,3.2,3.15,2.0,3.0,2.9,2.2,3.25,2.75,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.75,1.95,,,,,,,EN,2003/2004
E3,2004-02-07,QPR,Notts County,3,2,H,0,0,D,B Curson,16,8,12,3,15,6,2,9,2,1,0,0,1.4,3.75,7.5,1.4,4.0,7.35,1.35,3.6,6.5,1.364,3.75,8.0,1.36,4.0,7.5,1.36,4.0,7.5,1.36,3.75,8.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2004-02-07,Swindon,Rushden & D,4,2,H,2,0,H,T Parkes,7,9,6,5,11,7,7,11,2,1,0,0,1.727,3.25,4.333,1.8,3.3,4.1,1.75,3.1,3.6,1.727,3.2,4.333,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.4,4.0,1.75,1.95,,,,,,,EN,2003/2004
E3,2004-02-07,Tranmere,Blackpool,1,1,D,0,1,A,M Fletcher,17,5,5,2,12,26,7,1,4,5,0,0,2.0,3.25,3.25,1.95,3.25,3.5,1.9,3.0,3.1,2.0,3.4,3.0,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.25,3.4,1.75,1.95,,,,,,,EN,2003/2004
E3,2004-02-07,Wrexham,Stockport,0,0,D,0,0,D,L Mason,11,3,6,1,9,17,7,5,3,3,0,0,1.615,3.4,5.0,1.65,3.4,5.0,1.7,3.1,3.8,1.615,3.5,4.5,1.62,3.4,5.0,1.61,3.4,5.0,1.72,3.4,4.0,1.75,1.95,,,,,,,EN,2003/2004
E3,2004-02-20,QPR,Peterboro,1,1,D,0,1,A,P Joslin,10,6,6,2,13,10,8,5,1,1,0,0,1.4,4.0,9.0,1.37,4.0,8.75,1.35,3.8,6.2,1.4,3.75,7.0,1.36,4.0,7.5,1.36,3.75,8.5,1.33,4.0,8.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2004-02-21,Barnsley,Wycombe,0,0,D,0,0,D,R Beeby,14,5,11,2,14,16,4,0,0,1,0,0,1.571,3.4,5.5,1.57,3.4,5.95,1.55,3.3,4.5,1.571,3.25,5.5,1.57,3.4,5.0,1.57,3.25,6.0,1.53,3.25,6.0,1.75,1.95,,,,,,,EN,2003/2004
E3,2004-02-21,Brighton,Bournemouth,3,0,H,3,0,H,B Curson,6,5,3,0,8,11,3,1,0,2,0,0,1.8,3.25,4.0,1.81,3.3,4.1,1.8,3.0,3.5,1.8,3.2,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,1.9,1.79,1.81,1.83,-0.5,,,,EN,2003/2004
